transaction_id,description,amount,category
TXN844479,1mg payment #4416,2478.92,Health & Fitness
TXN743173,amazon payment #5310,2119.89,Shopping
TXN656228,medplus payment #8933,3206.69,Health & Fitness
TXN406305,urban company payment #4799,4395.55,Others
TXN726882,nobroker services payment #7425,2476.6,Others
TXN217825,water tax payment #4586,1512.32,Utilities
TXN359413,redbus payment #6331,4848.34,Travel & Transport
TXN434397,nobroker services payment #8614,623.3,Others
TXN839056,urbanclap payment #7522,1770.51,Others
TXN730255,westside payment #9014,4416.75,Shopping
TXN632139,medplus payment #5389,193.36,Health & Fitness
TXN689569,ioc fuel station payment #1996,3925.0,Fuel
TXN510389,act fibernet payment #7737,3391.2,Utilities
TXN381351,zee5 subscription payment #1895,2023.46,Entertainment
TXN423496,bookmyshow payment #1747,1732.22,Entertainment
TXN662050,zee5 subscription payment #3728,1145.48,Entertainment
TXN235492,ioc fuel station payment #6401,3145.17,Fuel
TXN941390,bigbasket payment #1345,4753.88,Groceries
TXN469833,1mg payment #6460,3913.15,Health & Fitness
TXN320686,google one payment #9497,3291.91,Bills & Subscriptions
TXN514739,jio fiber payment #9776,4926.83,Utilities
TXN447605,bharatpetrol payment #7125,4016.36,Fuel
TXN114303,medplus payment #5074,2787.11,Health & Fitness
TXN207500,imps transfer payment #9627,3787.85,Financial Services
TXN264569,notion subscription payment #1692,3967.15,Bills & Subscriptions
TXN135418,indigo payment #5051,170.01,Travel & Transport
TXN787106,ola payment #7190,4074.33,Travel & Transport
TXN189041,cult fit payment #5423,4100.56,Health & Fitness
TXN121133,mcdonalds payment #7805,2547.32,Food & Dining
TXN200198,atm fee payment #3487,3044.12,Financial Services
TXN922892,spencer’s retail payment #6114,1011.71,Groceries
TXN416831,tata play dth payment #1383,2586.16,Utilities
TXN787919,makemytrip payment #5329,1053.2,Travel & Transport
TXN197582,jiomart grocery payment #8037,1914.07,Groceries
TXN398239,shell payment #8919,2826.93,Fuel
TXN862899,adobe creative cloud payment #9143,1942.92,Bills & Subscriptions
TXN574239,healthspring payment #2774,3825.37,Health & Fitness
TXN908667,reliance petrol pump payment #7510,4877.19,Fuel
TXN774044,shell payment #2785,1880.62,Fuel
TXN200022,rapido payment #2370,761.67,Travel & Transport
TXN722234,apple music payment #9025,1078.03,Bills & Subscriptions
TXN648830,indianoil payment #8758,749.59,Fuel
TXN364266,more supermarket payment #9084,341.72,Groceries
TXN138283,pharmeasy payment #3467,3715.53,Health & Fitness
TXN823934,tata play dth payment #5393,4363.57,Utilities
TXN672091,ioc fuel station payment #9007,2833.93,Fuel
TXN437471,inox movies payment #4862,4799.4,Entertainment
TXN210146,prime video payment #2334,2596.43,Entertainment
TXN269966,1mg payment #1223,1909.65,Health & Fitness
TXN219185,google one payment #8169,872.68,Bills & Subscriptions
TXN610859,hdfc loan emi payment #9594,2501.16,Financial Services
TXN518807,pantaloons payment #7850,4377.36,Shopping
TXN854914,atm withdrawal payment #5820,632.04,Financial Services
TXN691198,housejoy payment #7088,2636.28,Others
TXN818299,urban company payment #9572,750.51,Others
TXN644609,ioc fuel station payment #7082,3089.3,Fuel
TXN446215,blinkit payment #4450,2386.94,Groceries
TXN110298,myntra payment #8763,2645.67,Shopping
TXN170304,tata play dth payment #8708,937.17,Utilities
TXN827759,atm withdrawal payment #4264,3522.25,Financial Services
TXN164076,paradise biryani payment #2551,2320.04,Food & Dining
TXN467476,jiomart grocery payment #2093,2992.55,Groceries
TXN759367,local technician payment #6651,4422.55,Others
TXN712859,paytm upi payment #7982,1409.17,Financial Services
TXN367124,rapido payment #7607,3141.28,Travel & Transport
TXN207978,adobe creative cloud payment #3497,433.51,Bills & Subscriptions
TXN232858,bharatpetrol payment #2676,932.71,Fuel
TXN946514,notion subscription payment #5542,1684.29,Bills & Subscriptions
TXN921417,jiomart grocery payment #1043,1086.07,Groceries
TXN250295,hp petrol payment #3400,502.12,Fuel
TXN181566,nykaa payment #6297,4379.34,Shopping
TXN546070,phonepe upi payment #8203,2582.94,Financial Services
TXN896925,nobroker services payment #9198,1669.09,Others
TXN911513,chai point payment #7181,2822.72,Food & Dining
TXN432369,talwalkars gym payment #9552,1807.21,Health & Fitness
TXN274185,google one payment #4504,4422.26,Bills & Subscriptions
TXN980673,parking charges payment #3341,1424.8,Others
TXN818660,talwalkars gym payment #5104,2475.96,Health & Fitness
TXN286659,paradise biryani payment #6704,4503.82,Food & Dining
TXN863878,hdfc atm payment #6668,4284.09,Financial Services
TXN501035,medplus payment #4129,3104.02,Health & Fitness
TXN305349,tneb payment payment #1174,4669.3,Utilities
TXN714663,inox movies payment #1091,2653.71,Entertainment
TXN366086,rapido payment #7043,515.84,Travel & Transport
TXN778657,youtube premium payment #1549,3053.53,Bills & Subscriptions
TXN829283,ksrtc bus payment #1719,2419.74,Travel & Transport
TXN852908,indigo payment #1498,3145.09,Travel & Transport
TXN886364,prime video payment #8756,2476.99,Entertainment
TXN140048,parking charges payment #2702,2750.66,Others
TXN839916,airtel recharge payment #3509,3083.96,Utilities
TXN158770,myntra payment #2956,459.98,Shopping
TXN390956,netflix payment #9914,1605.47,Entertainment
TXN448824,essar petrol payment #1273,3089.32,Fuel
TXN715354,parking charges payment #3772,4503.35,Others
TXN536604,airtel recharge payment #7605,4705.7,Utilities
TXN965125,donation payment payment #4161,354.34,Others
TXN280968,apple music payment #2375,3658.34,Bills & Subscriptions
TXN822171,netflix payment #4255,1413.85,Entertainment
TXN426279,notion subscription payment #1052,906.19,Bills & Subscriptions
TXN588900,goibibo payment #6594,1785.89,Travel & Transport
TXN192444,dunzo payment #8585,2852.64,Groceries
TXN294677,mcdonalds payment #2415,953.38,Food & Dining
TXN328092,airtel recharge payment #1171,3845.28,Utilities
TXN422733,housejoy payment #5042,2328.73,Others
TXN883714,donation payment payment #4130,4716.15,Others
TXN286650,meesho payment #5703,314.01,Shopping
TXN336936,irctc payment #7782,2846.95,Travel & Transport
TXN409258,bharatpetrol payment #3901,4423.66,Fuel
TXN472405,makemytrip payment #9026,1359.5,Travel & Transport
TXN571516,nature's basket payment #9569,1776.85,Groceries
TXN975271,donation payment payment #1601,4167.07,Others
TXN836296,spencer’s retail payment #4451,820.74,Groceries
TXN317523,healthspring payment #5729,3247.74,Health & Fitness
TXN370756,act fibernet payment #4452,499.25,Utilities
TXN642145,shell payment #2889,1341.19,Fuel
TXN589943,donation payment payment #3290,972.81,Others
TXN790282,nature's basket payment #7191,1892.8,Groceries
TXN760049,bigbasket payment #2713,1645.74,Groceries
TXN450971,airtel recharge payment #8790,835.81,Utilities
TXN421153,bsnl bill payment #6865,976.2,Utilities
TXN560333,nykaa payment #1356,2756.55,Shopping
TXN866461,jiomart grocery payment #8126,2988.2,Groceries
TXN858510,talwalkars gym payment #5138,4178.78,Health & Fitness
TXN414754,hathway broadband payment #7572,2438.66,Utilities
TXN213094,bhim upi payment #9306,3827.71,Financial Services
TXN721885,fortis hospital payment #7565,3881.66,Health & Fitness
TXN725843,googlepay upi payment #5924,2585.41,Financial Services
TXN236200,adobe creative cloud payment #3286,4759.89,Bills & Subscriptions
TXN194789,housejoy payment #1881,3953.42,Others
TXN515229,irctc payment #8515,4017.37,Travel & Transport
TXN310141,nykaa payment #3416,54.17,Shopping
TXN347656,meesho payment #4024,1572.26,Shopping
TXN261625,shell payment #5009,496.33,Fuel
TXN105184,local technician payment #7131,4236.06,Others
TXN676537,spotify payment #8713,1756.32,Entertainment
TXN800906,nobroker services payment #8738,3508.96,Others
TXN506400,talwalkars gym payment #2569,3545.81,Health & Fitness
TXN519308,d mart payment #3187,3827.07,Shopping
TXN725935,act fibernet payment #7956,4107.97,Utilities
TXN332463,1mg payment #1440,1766.99,Health & Fitness
TXN479878,reliance fresh payment #7047,3850.83,Groceries
TXN181023,airtel recharge payment #7523,3072.3,Utilities
TXN146397,urban company payment #4079,733.5,Others
TXN502722,bharatpetrol payment #6563,2205.23,Fuel
TXN426203,urban company payment #5668,2157.27,Others
TXN288238,talwalkars gym payment #7909,222.39,Health & Fitness
TXN587506,croma payment #2743,3427.58,Shopping
TXN787728,wow momo payment #2661,3446.02,Food & Dining
TXN702597,apollo pharmacy payment #3109,846.37,Health & Fitness
TXN609754,notion subscription payment #1189,3447.18,Bills & Subscriptions
TXN417670,donation payment payment #1893,2038.43,Others
TXN732958,pharmeasy payment #2899,3723.22,Health & Fitness
TXN985174,inox movies payment #6489,3915.97,Entertainment
TXN544664,canva pro payment #3930,602.78,Bills & Subscriptions
TXN257692,notion subscription payment #2310,4358.06,Bills & Subscriptions
TXN307212,sbi atm payment #5224,4743.6,Financial Services
TXN395398,figma pro payment #8614,2202.7,Bills & Subscriptions
TXN484936,bank a/c transfer payment #8540,4346.09,Financial Services
TXN546381,salary credit payment #5134,3447.62,Financial Services
TXN669113,act fibernet payment #1385,3845.83,Utilities
TXN118369,irctc payment #7833,1501.54,Travel & Transport
TXN724719,inox movies payment #1583,1523.53,Entertainment
TXN874562,wow momo payment #9704,3672.93,Food & Dining
TXN199166,medplus payment #9765,917.41,Health & Fitness
TXN552041,pantaloons payment #9084,765.99,Shopping
TXN965674,rapido payment #4999,4860.67,Travel & Transport
TXN490904,figma pro payment #6350,251.17,Bills & Subscriptions
TXN500464,phonepe upi payment #2656,3066.3,Financial Services
TXN543054,google one payment #5947,1721.98,Bills & Subscriptions
TXN856646,apollo pharmacy payment #5208,960.46,Health & Fitness
TXN222080,donation payment payment #8101,4420.48,Others
TXN745483,reliance petrol pump payment #5967,1341.83,Fuel
TXN492415,adobe creative cloud payment #1800,3486.57,Bills & Subscriptions
TXN388134,jiomart grocery payment #8158,1115.29,Groceries
TXN733992,meesho payment #1749,2532.74,Shopping
TXN105296,cult fit payment #5467,3407.13,Health & Fitness
TXN789137,medplus payment #7788,142.66,Health & Fitness
TXN201866,meesho payment #6212,1371.91,Shopping
TXN331795,hp petrol payment #6318,139.46,Fuel
TXN716472,faasos payment #8547,3654.41,Food & Dining
TXN684745,healthspring payment #8792,2730.22,Health & Fitness
TXN962588,sbi atm payment #6674,1735.95,Financial Services
TXN320869,spotify payment #9175,2336.64,Entertainment
TXN522511,apple music payment #5189,3381.28,Bills & Subscriptions
TXN762054,sbi card payment payment #2287,4268.84,Financial Services
TXN487125,inox movies payment #9676,461.31,Entertainment
TXN807265,indigo payment #8397,3766.74,Travel & Transport
TXN754589,netflix payment #3731,821.71,Entertainment
TXN887887,tata play dth payment #1383,2106.2,Utilities
TXN493514,goibibo payment #4845,3733.06,Travel & Transport
TXN201690,apple music payment #3023,1923.22,Bills & Subscriptions
TXN698469,medplus payment #2812,1095.96,Health & Fitness
TXN676790,irctc payment #7571,4331.22,Travel & Transport
TXN728357,healthspring payment #7851,3768.84,Health & Fitness
TXN796500,rapido payment #2730,3863.97,Travel & Transport
TXN626704,donation payment payment #6206,3820.68,Others
TXN618870,notion subscription payment #7618,1164.24,Bills & Subscriptions
TXN264592,pvr cinemas payment #8363,4139.39,Entertainment
TXN970177,croma payment #9727,1477.62,Shopping
TXN501975,water tax payment #2610,3298.14,Utilities
TXN298049,spencer’s retail payment #7722,4872.52,Groceries
TXN739323,urbanclap payment #3270,3113.44,Others
TXN123942,dunzo payment #7697,3017.86,Groceries
TXN817606,jio fiber payment #8731,873.97,Utilities
TXN678874,wow momo payment #7378,162.46,Food & Dining
TXN580005,adobe creative cloud payment #3644,4259.03,Bills & Subscriptions
TXN438400,jio fiber payment #4273,917.29,Utilities
TXN317062,meesho payment #1506,370.82,Shopping
TXN353633,jiomart grocery payment #8268,2323.0,Groceries
TXN942726,nykaa payment #2821,2526.06,Shopping
TXN356757,nature's basket payment #3609,4366.82,Groceries
TXN815153,hotstar payment #1529,84.07,Entertainment
TXN504032,nobroker services payment #8703,4341.96,Others
TXN226858,burger king payment #9803,4790.0,Food & Dining
TXN407194,bigbasket payment #1979,2220.68,Groceries
TXN759835,apollo pharmacy payment #9381,1848.7,Health & Fitness
TXN208656,nobroker services payment #3032,2171.51,Others
TXN857065,meesho payment #2831,3801.81,Shopping
TXN248845,d mart payment #6567,2093.82,Shopping
TXN201843,ioc fuel station payment #5333,2438.83,Fuel
TXN889056,bsnl bill payment #9053,2318.3,Utilities
TXN822672,ioc fuel station payment #5838,1337.0,Fuel
TXN695833,inox movies payment #5225,3947.5,Entertainment
TXN255214,vistara airlines payment #3294,226.94,Travel & Transport
TXN690913,microsoft 365 payment #7076,178.41,Bills & Subscriptions
TXN695213,act fibernet payment #3593,1567.98,Utilities
TXN805983,housejoy payment #8206,2402.66,Others
TXN253643,irctc payment #3106,3731.48,Travel & Transport
TXN767693,blinkit payment #5215,4302.78,Groceries
TXN255570,indianoil payment #5963,4262.05,Fuel
TXN881668,bigbasket payment #9332,1334.13,Groceries
TXN460934,notion subscription payment #3791,2411.02,Bills & Subscriptions
TXN429563,urban company payment #9209,2956.32,Others
TXN779872,canva pro payment #8950,1920.99,Bills & Subscriptions
TXN498325,tanishq payment #8929,2436.16,Shopping
TXN335746,sbi card payment payment #6609,4737.39,Financial Services
TXN738206,airindia payment #5559,1160.33,Travel & Transport
TXN697067,kritunga payment #8525,1814.68,Food & Dining
TXN339464,urbanclap payment #9587,4207.89,Others
TXN756830,bharatpetrol payment #7528,3338.01,Fuel
TXN680160,behrouz biryani payment #5447,2561.71,Food & Dining
TXN568328,google one payment #1917,4853.66,Bills & Subscriptions
TXN823201,more supermarket payment #3993,1261.23,Groceries
TXN286049,parking charges payment #8472,1263.18,Others
TXN195797,salary credit payment #5546,1365.53,Financial Services
TXN238987,essar petrol payment #2043,4161.93,Fuel
TXN355790,microsoft 365 payment #4728,351.28,Bills & Subscriptions
TXN919370,jiomart grocery payment #9797,2348.14,Groceries
TXN305967,sbi atm payment #2196,3960.58,Financial Services
TXN306984,hotstar payment #8799,2237.4,Entertainment
TXN414531,paradise biryani payment #8982,2967.41,Food & Dining
TXN854955,bigbasket payment #2827,2929.48,Groceries
TXN100519,bookmyshow payment #8475,2965.24,Entertainment
TXN761785,redbus payment #9070,3026.7,Travel & Transport
TXN397539,d mart payment #9424,2561.1,Shopping
TXN361118,housejoy payment #9719,1357.79,Others
TXN423804,act fibernet payment #9242,3405.32,Utilities
TXN611265,nobroker services payment #3984,601.78,Others
TXN593361,sbi atm payment #9348,4472.17,Financial Services
TXN805666,spotify payment #8078,935.04,Entertainment
TXN459065,ola payment #8261,4630.21,Travel & Transport
TXN302999,donation payment payment #3992,2716.02,Others
TXN420218,chai point payment #9221,1105.42,Food & Dining
TXN739135,water tax payment #5916,559.44,Utilities
TXN263984,reliance petrol pump payment #6304,3375.84,Fuel
TXN993761,ioc fuel station payment #3814,2011.39,Fuel
TXN641554,decathlon payment #6335,3329.82,Shopping
TXN339834,zee5 subscription payment #5413,3909.79,Entertainment
TXN488802,makemytrip payment #5974,4674.93,Travel & Transport
TXN969512,meesho payment #6798,1701.92,Shopping
TXN899743,water tax payment #7447,1574.68,Utilities
TXN157994,apollo pharmacy payment #7620,3823.0,Health & Fitness
TXN579083,healthspring payment #3292,3246.67,Health & Fitness
TXN318742,uber payment #4313,4101.74,Travel & Transport
TXN124829,donation payment payment #7119,1316.85,Others
TXN685176,tata play dth payment #6336,3965.05,Utilities
TXN561481,adobe creative cloud payment #9240,3997.5,Bills & Subscriptions
TXN441293,ola payment #3628,418.41,Travel & Transport
TXN919176,prime video payment #1753,4762.62,Entertainment
TXN361982,nobroker services payment #8979,3454.61,Others
TXN206367,vistara airlines payment #1971,2951.27,Travel & Transport
TXN487395,reimbursement payment #9812,1746.33,Financial Services
TXN886249,pvr cinemas payment #3200,599.6,Entertainment
TXN964352,behrouz biryani payment #7779,4887.03,Food & Dining
TXN689128,myntra payment #4276,2969.55,Shopping
TXN899840,pizza hut payment #9955,1263.87,Food & Dining
TXN823066,housejoy payment #5774,2805.54,Others
TXN924076,phonepe upi payment #2114,3871.9,Financial Services
