transaction_id,description,amount,category
TXN810859,essar petrol payment #1202,3552.38,Fuel
TXN607236,parking charges payment #3098,3891.04,Others
TXN212379,blinkit payment #2672,821.72,Groceries
TXN396327,local technician payment #4065,3694.45,Others
TXN826515,cult fit payment #3873,4212.73,Health & Fitness
TXN537859,inox movies payment #2106,4365.09,Entertainment
TXN556641,bank service charge payment #8532,3565.81,Financial Services
TXN197736,hdfc loan emi payment #1224,2806.03,Financial Services
TXN157701,ajio payment #8428,3100.25,Shopping
TXN251716,paradise biryani payment #1046,1458.65,Food & Dining
TXN394620,act fibernet payment #5129,749.44,Utilities
TXN958729,wow momo payment #6752,3664.16,Food & Dining
TXN437548,heritage fresh payment #9029,4884.11,Groceries
TXN232537,freelancer payment payment #8698,3739.98,Others
TXN832264,transfer payment #1587,4891.76,Others
TXN799631,playstation store payment #8551,3832.23,Entertainment
TXN170528,freelancer payment payment #4509,115.67,Others
TXN996840,faasos payment #2257,3258.87,Food & Dining
TXN637234,burger king payment #5475,1156.29,Food & Dining
TXN791505,tata play dth payment #4897,1162.68,Utilities
TXN973390,bpcl fuel outlet payment #1474,951.31,Fuel
TXN849086,shell payment #4291,1127.59,Fuel
TXN926097,rtgs transfer payment #4824,4627.16,Financial Services
TXN805893,rapido payment #5663,1840.03,Travel & Transport
TXN662259,jiomart grocery payment #9745,2513.75,Groceries
TXN871146,apple music payment #3337,1956.12,Bills & Subscriptions
TXN532876,zee5 subscription payment #2617,1668.2,Entertainment
TXN615138,cult fit payment #6169,3710.66,Health & Fitness
TXN831871,viva fitness gym payment #5932,1430.15,Health & Fitness
TXN247442,lifestyle payment #2562,1005.43,Shopping
TXN275284,ioc fuel station payment #3832,4750.4,Fuel
TXN209167,hpcl pump payment #4619,3234.27,Fuel
TXN986850,bsnl bill payment #6758,2445.4,Utilities
TXN377896,phonepe upi payment #2225,2400.5,Financial Services
TXN683879,amazon prime video payment #5975,1250.12,Entertainment
50,gaana music subscription,9.99,Bills & Subscriptions
TXN338703,reliance petrol pump payment #2154,2917.32,Fuel
TXN890371,nykaa payment #7284,1254.05,Shopping
TXN627262,indianoil payment #2189,1852.73,Fuel
TXN600905,ajio payment #7919,3500.75,Shopping
TXN170841,chayos payment #1266,1849.76,Food & Dining
TXN860397,redbus payment #9511,575.88,Travel & Transport
TXN394083,vodafone idea recharge payment #2084,4851.11,Utilities
TXN804005,disney plus hotstar payment #7403,925.42,Bills & Subscriptions
TXN753205,act fibernet payment #2875,174.76,Utilities
TXN262062,healthspring payment #3671,601.85,Health & Fitness
TXN642383,alt balaji payment #8644,2528.32,Entertainment
TXN606957,airtel digital tv payment #3524,1032.04,Utilities
TXN140983,amazon prime video payment #8539,2367.21,Entertainment
TXN781927,unknown payment #9136,2587.26,Others
TXN586173,coursera plus payment #3878,1360.73,Bills & Subscriptions
TXN407729,jiomart grocery payment #5146,2975.66,Groceries
TXN260751,gaana plus payment #5744,297.38,Entertainment
TXN514828,ola payment #5025,2641.64,Travel & Transport
TXN404124,freelancer payment payment #4282,2433.18,Others
TXN389221,prime membership payment #8678,2560.92,Bills & Subscriptions
TXN988869,netflix payment #7183,1635.07,Entertainment
TXN150486,reliance petrol pump payment #2770,3630.03,Fuel
TXN259540,tnstc bus service payment #4076,1671.15,Travel & Transport
TXN321766,spencer’s retail payment #8756,1145.76,Groceries
TXN251357,amazon prime video payment #7830,4136.68,Entertainment
TXN609597,icici credit card payment #2290,519.7,Financial Services
TXN710434,indigo payment #3267,1398.44,Travel & Transport
TXN516444,reliance petrol pump payment #9530,4139.12,Fuel
TXN812569,vodafone idea recharge payment #5910,2894.35,Utilities
TXN442230,v mart payment #7499,4847.71,Shopping
TXN981621,gaana plus payment #2106,3005.14,Entertainment
TXN123853,airindia payment #5999,2305.3,Travel & Transport
TXN913274,tnstc bus service payment #4985,3811.62,Travel & Transport
TXN544692,cult fit payment #6813,4908.38,Health & Fitness
TXN459513,hpcl pump payment #5067,1440.62,Fuel
TXN459315,bharatpetrol payment #3250,4962.5,Fuel
TXN374680,salary credit payment #3143,3221.86,Financial Services
TXN217955,gold’s gym india payment #8949,2343.02,Health & Fitness
TXN110537,urbanclap payment #4801,550.75,Others
TXN985506,pizza hut payment #6928,531.84,Food & Dining
TXN814622,municipal water tax payment #8326,1058.77,Utilities
TXN318572,airindia payment #9538,3363.44,Travel & Transport
TXN811875,ccd cafe payment #7697,3894.88,Food & Dining
TXN761282,ola payment #7347,2629.02,Travel & Transport
TXN419626,zee5 premium payment #7449,1165.57,Bills & Subscriptions
TXN831663,society maintenance payment #9608,1370.21,Others
TXN254887,bharatpetrol payment #6301,391.82,Fuel
TXN530189,viva fitness gym payment #5919,4236.2,Health & Fitness
TXN578148,dunzo payment #9177,3279.67,Groceries
TXN912149,urban company payment #6467,4467.72,Others
TXN545526,zee5 subscription payment #2342,552.02,Entertainment
TXN583439,columbia asia payment #1958,816.07,Health & Fitness
TXN448098,indianoil payment #4652,4237.16,Fuel
TXN589131,haldirams payment #2739,1663.67,Food & Dining
TXN330436,more supermarket payment #1483,1704.94,Groceries
176,netflix india,14.99,Bills & Subscriptions
TXN502810,dominos payment #1829,1522.04,Food & Dining
TXN830429,amazonpay upi payment #8454,1497.72,Financial Services
TXN848022,spotify payment #1947,4890.89,Entertainment
TXN800674,bikanervala payment #7825,1017.84,Food & Dining
TXN860294,xbox live payment #3014,4169.44,Entertainment
TXN155457,gold’s gym india payment #3219,1851.19,Health & Fitness
TXN871947,misc payment payment #2638,1592.55,Others
TXN835381,blablacar payment #9026,2676.52,Travel & Transport
TXN555342,torrent power payment #5041,1314.37,Utilities
TXN766764,vistara airlines payment #1852,887.62,Travel & Transport
TXN986209,bikanervala payment #4705,4055.38,Food & Dining
TXN446954,paytm upi payment #2052,2132.85,Financial Services
TXN596219,prime membership payment #5355,4667.43,Bills & Subscriptions
TXN301528,irctc payment #9899,2403.72,Travel & Transport
TXN107543,uber payment #9561,677.36,Travel & Transport
TXN843647,netflix payment #5606,3434.72,Entertainment
TXN527066,viva fitness gym payment #8273,1206.78,Health & Fitness
TXN827369,bank a/c transfer payment #3634,1716.04,Financial Services
TXN302472,tata play dth payment #4104,785.72,Utilities
TXN208618,hdfc loan emi payment #5905,4665.6,Financial Services
TXN198123,gold’s gym india payment #3425,705.91,Health & Fitness
TXN991777,google one payment #9784,3977.17,Bills & Subscriptions
TXN607774,swiggy payment #3589,2254.07,Food & Dining
TXN206210,bpcl fuel outlet payment #2229,3645.46,Fuel
TXN953536,heritage fresh payment #2712,1768.21,Groceries
TXN668882,airtel digital tv payment #9422,601.64,Utilities
TXN642717,atm fee payment #7118,2246.69,Financial Services
TXN807287,spotify premium payment #8350,4826.77,Bills & Subscriptions
TXN168681,columbia asia payment #2391,4560.91,Health & Fitness
TXN572407,chai sutta bar payment #3471,4792.84,Food & Dining
TXN100716,shell payment #1326,2679.6,Fuel
TXN537017,ioc fuel station payment #6257,1420.16,Fuel
TXN442838,cult fit payment #7269,3062.46,Health & Fitness
TXN270757,columbia asia payment #1287,4241.87,Health & Fitness
TXN731548,gold’s gym india payment #2158,2781.07,Health & Fitness
TXN798806,urban company payment #2738,4630.13,Others
85,bigbasket groceries,480.0,Groceries
TXN174589,easyday club payment #6952,1831.51,Groceries
TXN336828,tata cliq payment #4984,4952.14,Shopping
TXN792764,shoppers stop payment #4043,3430.5,Shopping
TXN401198,subway payment #4267,3803.96,Food & Dining
TXN973548,xbox live payment #7395,4803.04,Entertainment
TXN155119,canva pro payment #4687,3532.0,Bills & Subscriptions
TXN464733,gold’s gym india payment #5544,4749.08,Health & Fitness
TXN270495,cult fit payment #7109,2297.3,Health & Fitness
TXN691021,notion subscription payment #4156,3600.78,Bills & Subscriptions
TXN898975,icici credit card payment #5315,4862.25,Financial Services
TXN485792,pharmeasy payment #3445,536.4,Health & Fitness
TXN949363,yatra travels payment #6903,2845.72,Travel & Transport
TXN279420,blinkit payment #5399,2805.54,Groceries
TXN835869,paradise biryani payment #8048,585.97,Food & Dining
TXN508937,hotstar payment #1605,2733.42,Entertainment
TXN423404,tata cliq payment #9743,3278.73,Shopping
TXN542983,goibibo payment #5684,2360.6,Travel & Transport
TXN133133,max healthcare payment #1289,4767.64,Health & Fitness
TXN555589,reliance trends payment #1948,1297.95,Shopping
TXN431845,westside payment #1197,4935.72,Shopping
TXN660033,pvr cinemas payment #1745,890.94,Entertainment
TXN374375,pharmeasy payment #9157,2502.23,Health & Fitness
TXN643878,chayos payment #2020,3558.3,Food & Dining
TXN729502,dr lal pathlabs payment #8805,1415.55,Health & Fitness
TXN840530,freelancer payment payment #9244,1132.82,Others
TXN504321,nature's basket payment #4811,2852.04,Groceries
TXN654797,microsoft 365 payment #9061,1067.97,Bills & Subscriptions
TXN613989,bharatpetrol payment #6615,4981.08,Fuel
TXN125755,tata cliq payment #9199,838.65,Shopping
TXN936997,tata play dth payment #6431,2162.98,Utilities
19,flipkart order #67890,95.75,Shopping
TXN783157,salary credit payment #3870,2405.45,Financial Services
TXN980357,reliance trends payment #9872,1797.48,Shopping
TXN700495,hpcl pump payment #5934,2503.7,Fuel
TXN580290,dr lal pathlabs payment #9182,3865.74,Health & Fitness
TXN852204,donation payment payment #6199,305.58,Others
TXN419071,bigbasket payment #2815,335.22,Groceries
TXN645337,prime membership payment #1118,1940.76,Bills & Subscriptions
TXN319393,apollo pharmacy payment #4083,4309.16,Health & Fitness
TXN322409,dominos payment #8450,549.2,Food & Dining
TXN825835,jio fiber payment #6503,723.34,Utilities
TXN145814,paradise biryani payment #3712,3633.8,Food & Dining
TXN995852,max healthcare payment #8697,2431.96,Health & Fitness
TXN979908,zee5 subscription payment #6864,1995.08,Entertainment
TXN990901,zee5 premium payment #9711,2803.19,Bills & Subscriptions
TXN885478,hathway broadband payment #8554,3888.44,Utilities
TXN343118,firstcry payment #7985,4796.47,Shopping
TXN550244,dunzo payment #3947,4064.3,Groceries
TXN531712,googlepay upi payment #6442,3933.69,Financial Services
TXN255863,nilgiris supermarket payment #2251,3965.4,Groceries
TXN803069,heritage fresh payment #1987,1141.13,Groceries
TXN374516,talwalkars gym payment #3391,240.99,Health & Fitness
TXN673867,nayara energy payment #8279,1963.24,Fuel
TXN466704,uber payment #5994,929.35,Travel & Transport
TXN392701,figma pro payment #3297,2406.86,Bills & Subscriptions
TXN251631,vodafone idea recharge payment #3459,894.41,Utilities
TXN309740,1mg payment #4365,2979.25,Health & Fitness
TXN734210,reversal charge payment #3546,1434.51,Financial Services
TXN904905,croma payment #9939,981.64,Shopping
TXN870883,dr lal pathlabs payment #6233,2312.3,Health & Fitness
TXN737086,starbucks payment #1510,799.62,Food & Dining
TXN100884,vodafone idea recharge payment #9992,4842.71,Utilities
TXN168553,irl events india payment #8106,4404.1,Entertainment
120,paytm travel,800.0,Travel & Transport
TXN933635,bharatpetrol payment #5883,3418.72,Fuel
TXN387210,reliance fresh payment #2369,794.52,Groceries
TXN932204,essar petrol payment #1331,1755.54,Fuel
TXN998182,tanishq payment #1660,1153.6,Shopping
TXN966945,nobroker services payment #4764,2889.78,Others
TXN337232,reliance petrol pump payment #8204,2378.78,Fuel
TXN602780,bpcl fuel outlet payment #7149,597.0,Fuel
86,spotify subscription,11.99,Bills & Subscriptions
TXN542244,spotify payment #3328,3940.58,Entertainment
TXN689593,essar petrol payment #2890,3827.8,Fuel
TXN183262,tata play dth payment #8434,2109.74,Utilities
TXN396635,starbucks payment #6962,1926.97,Food & Dining
TXN662968,myntra payment #2667,4017.56,Shopping
160,fit & fab gym membership,900.0,Health & Fitness
TXN993590,shell payment #4072,691.65,Fuel
TXN988845,coursera plus payment #3022,1439.92,Bills & Subscriptions
TXN697586,xbox live payment #2065,724.41,Entertainment
TXN170559,v mart payment #1256,1279.26,Shopping
TXN628216,apollo pharmacy payment #3938,1375.43,Health & Fitness
TXN790917,ioc fuel station payment #2868,577.44,Fuel
TXN132938,bank service charge payment #1964,1221.81,Financial Services
TXN563638,incentive payment payment #6279,2378.44,Financial Services
193,namdev supermarket groceries,350.5,Groceries
TXN475308,reliance petrol pump payment #9571,4868.29,Fuel
TXN259797,hpcl pump payment #6008,3497.94,Fuel
TXN286657,dr lal pathlabs payment #2516,2054.41,Health & Fitness
TXN496230,reliance fresh payment #1193,3056.14,Groceries
TXN350132,company reimbursement payment #1333,3144.54,Financial Services
TXN713762,debit card payment payment #5557,989.3,Financial Services
TXN511987,reliance petrol pump payment #4891,569.99,Fuel
TXN612643,bsnl bill payment #1604,3703.75,Utilities
TXN247269,blinkit payment #8242,3286.43,Groceries
TXN478356,hpcl pump payment #9043,852.59,Fuel
TXN735281,canva pro payment #5012,2177.68,Bills & Subscriptions
TXN742515,dunzo payment #5320,1713.71,Groceries
TXN174814,pvr cinemas payment #4731,582.2,Entertainment
TXN990649,orix cabs payment #9185,758.91,Travel & Transport
TXN447596,nayara energy payment #1635,2039.38,Fuel
TXN443238,torrent power payment #9579,1620.76,Utilities
TXN215333,google one payment #5425,710.64,Bills & Subscriptions
TXN983794,amazonpay upi payment #4598,3454.61,Financial Services
TXN870214,bajaj finance emi payment #1653,4458.17,Financial Services
TXN800409,easyday club payment #4253,481.26,Groceries
TXN516656,hp petrol payment #2425,2001.69,Fuel
TXN424500,pizza hut payment #4833,2716.65,Food & Dining
TXN957939,prime membership payment #2468,3910.88,Bills & Subscriptions
TXN407645,xbox live payment #8675,742.68,Entertainment
TXN301512,microsoft 365 payment #1628,1441.92,Bills & Subscriptions
TXN511122,tneb payment payment #5227,4573.02,Utilities
TXN338633,irl events india payment #3445,4340.78,Entertainment
TXN147168,gaana plus payment #6249,2068.81,Entertainment
TXN618746,croma payment #8039,4141.75,Shopping
127,lifestyle online shopping,220.0,Shopping
TXN827117,d mart payment #8973,3213.96,Shopping
TXN182034,bescom electricity payment #5578,2378.19,Utilities
TXN245051,atm cash removal payment #7543,1873.78,Financial Services
TXN433193,max healthcare payment #7462,1052.81,Health & Fitness
TXN309452,hp petrol payment #9154,1073.37,Fuel
TXN647707,youtube premium payment #1685,574.53,Bills & Subscriptions
TXN127537,zara india payment #9395,2099.42,Shopping
TXN427270,tnstc bus service payment #7375,3439.07,Travel & Transport
TXN880746,redbus payment #7145,3851.97,Travel & Transport
TXN314178,bsnl bill payment #3424,2532.01,Utilities
TXN789786,haldirams payment #1430,3084.08,Food & Dining
TXN206260,apple music payment #7587,1837.21,Bills & Subscriptions
202,neft transfer to sbi savings account,2200.5,Financial Services
TXN740405,irl events india payment #8240,368.47,Entertainment
TXN167136,debit card payment payment #2982,1314.74,Financial Services
TXN444622,medplus payment #9161,3416.85,Health & Fitness
TXN224099,nature's basket payment #2249,3116.91,Groceries
TXN201424,pvr cinemas payment #2029,3167.37,Entertainment
TXN438891,nobroker services payment #1996,2855.06,Others
TXN531256,xbox live payment #4559,4552.81,Entertainment
TXN368214,indianoil payment #7147,4395.07,Fuel
TXN225805,jio fiber payment #2995,3569.57,Utilities
TXN663658,subway payment #2902,576.24,Food & Dining
TXN521943,medplus payment #3669,2003.66,Health & Fitness
TXN127626,nilgiris supermarket payment #3344,1949.56,Groceries
TXN444688,spencer’s retail payment #8096,1077.41,Groceries
TXN963862,hpcl pump payment #6015,918.4,Fuel
TXN895248,act fibernet payment #6477,3122.41,Utilities
TXN993749,medplus payment #7535,537.02,Health & Fitness
TXN136705,coursera plus payment #5206,4272.11,Bills & Subscriptions
